DATE,nber_recessions,real_personal_income_less_transfers,real_pce,real_gdp,real_gdi,real_avg_gdp_gdi,total_nonfarm_emp,emp_level,industrial_prod_index,real_manuf_trade_sales,log_real_personal_income_less_transfers,log_real_pce,log_real_gdp,log_real_gdi,log_real_avg_gdp_gdi,log_total_nonfarm_emp,log_emp_level,log_industrial_prod_index,log_real_manuf_trade_sales
2014Q4,0,12331.556,11694.917,17141.235,17445.682,17293.458,140087.0,147482.0,103.0,1373660.0,0.0612320174593564,0.044448151931868456,0.017919537365972158,0.032372895534515035,0.025203185064884014,0.022563824659434455,0.02483930838990503,0.0,0.02212183126577793
2015Q1,0,12522.893,11772.949,17280.647,17552.649,17416.648,140772.0,148106.0,102.0,1381360.0,0.06158761513371926,0.02660055671904824,0.03240096222038083,0.024450842086233347,0.028393002832144718,0.019511608550518547,0.016888396740274935,-0.03902469978145874,0.022359242544867743
2015Q2,0,12563.171,11852.652,17380.875,17613.973,17497.424,141479.0,148715.0,101.0,1386666.0,0.012844752245330118,0.02698879147951251,0.023133035959053267,0.013950515272080272,0.018508558754334506,0.020038943455510876,0.01641395600876798,-0.03940918577204638,0.01533513485471245
2015Q3,0,12629.834,11943.043,17437.08,17634.811,17535.945,142128.0,148946.0,101.0,1392883.0,0.02116878255298986,0.03038917241853099,0.012914037902570823,0.004729355186266445,0.00879641704436768,0.018307055407535317,0.006208406109597986,0.0,0.017893580195919887
2015Q4,0,12712.576,12003.146,17462.579,17656.165,17559.372,142826.0,149612.0,99.0,1397233.0,0.02611978703244276,0.020079395919127607,0.005845101131191471,0.004840671475016782,0.005340200455715077,0.019596184536098217,0.017845808310677884,-0.08000266682667817,0.012472609811323768
2016Q1,0,12747.356,12091.178,17565.465,17760.49,17662.977,143425.0,150937.0,99.0,1403522.0,0.010928551304797205,0.0292292547303072,0.02349803965797778,0.02356525239072105,0.02353171818360472,0.016740577306260086,0.03526901993939357,0.0,0.01796375782955811
2016Q2,0,12726.723,12152.627,17618.581,17673.635,17646.108,143970.0,151143.0,98.0,1403794.0,-0.006479686119211697,0.020277058519528497,0.012077301252252447,-0.019609384783458764,-0.003822019468005939,0.015170776201316594,0.0054555093202538095,-0.040609485856071846,0.0007751175880477846
2016Q3,0,12803.928,12223.822,17724.489,17781.323,17752.906,144713.0,151698.0,99.0,1413173.0,0.02419217131246799,0.02336524156947828,0.023972635540647238,0.02429862275472712,0.024135886729993308,0.020590104456632036,0.014661175239544745,0.04060948585607163,0.026635838209651954
2016Q4,0,12879.816,12283.076,17812.56,17860.249,17836.404,145222.0,151968.0,99.0,1426141.0,0.023637744043242558,0.01934283660597362,0.019826335114902095,0.01771552141661046,0.01876926598547772,0.01404454165011047,0.007113080059025165,0.0,0.036538657360088246
2017Q1,0,13006.061,12369.907,17889.094,18000.262,17944.678,145820.0,152566.0,99.0,1438839.0,0.03901617887636865,0.02817715294261534,0.017149707907087593,0.031235184901219484,0.024208173577576268,0.016437513253338445,0.015709267763076618,0.0,0.03545737323684285
2017Q2,0,13146.047,12419.407,17979.218,18135.159,18057.188,146383.0,153214.0,100.0,1436360.0,0.0428225019521233,0.015974646427401998,0.02010112762748575,0.029864907708604536,0.025001007730604666,0.015413960751492475,0.016953390543099387,0.040201343414006024,-0.0068976112311918
2017Q3,0,13239.037,12493.466,18127.994,18226.03,18177.012,146893.0,153786.0,100.0,1455068.0,0.02819483463052183,0.023781831394843994,0.032963351912014736,0.019993007199438056,0.026455544605485767,0.013911824058905828,0.014905554707436429,0.0,0.051761997363215635
2017Q4,0,13352.231,12630.132,18310.3,18373.661,18341.98,147348.0,153773.0,101.0,1481492.0,0.03405469305661275,0.04351839988667865,0.04002547894259717,0.03226951849039696,0.0361388117473434,0.012370821541968474,-0.00033814650217339857,0.03980132341267237,0.07198821263128836
2018Q1,0,13400.012,12713.156,18437.127,18534.925,18486.026,148003.0,154945.0,102.0,1476070.0,0.014288461960264565,0.026207900729197486,0.027610641381517694,0.03495447400161835,0.03129069427532781,0.017741631450280737,0.03037090497938672,0.03940918577204656,-0.014666150225676224
2018Q2,0,13484.845,12805.609,18565.697,18579.443,18572.57,148716.0,155575.0,103.0,1480238.0,0.02524343917562938,0.02898366108449349,0.02779690921007518,0.009595857076202984,0.018682662954759115,0.01922361216716497,0.016230860863455338,0.03902469978145862,0.01127894052071508
2018Q3,0,13644.053,12887.074,18699.748,18819.824,18759.786,149218.0,155888.0,104.0,1488655.0,0.046949147069784085,0.025366061771957313,0.028777668577869567,0.051420111580789955,0.04011910085400313,0.013479508214899655,0.00803948091081507,0.03864764364694756,0.022680568281557643
2018Q4,0,13781.847,12943.375,18733.741,18914.653,18824.197,149651.0,156643.0,104.0,1488912.0,0.04019416958612865,0.017437122880469082,0.007264726906727842,0.020104521312040848,0.013710321880469044,0.011590370442091687,0.019326120447729134,0.0,0.0006904966387339909
2019Q1,0,13957.458,12955.727,18835.411,19007.211,18921.311,150175.0,156731.0,103.0,1494608.0,0.05064679050495653,0.0038154221521747144,0.02164972969246475,0.01952608316909072,0.020582944977042997,0.013981456804959524,0.0022465170004692513,-0.038647643646947435,0.015273252856782184
2019Q2,0,13986.299,13038.854,18962.175,19065.218,19013.697,150663.0,156887.0,103.0,1485677.0,0.008256874046235686,0.025582957728708573,0.02683017381502415,0.012188777319106432,0.01948304482223295,0.012977095394313158,0.003979363757595406,0.0,-0.02397361791670742
2019Q3,0,14066.384,13148.857,19130.932,19139.557,19135.245,151103.0,157870.0,103.0,1497136.0,0.022838519242748843,0.033604661971833275,0.035441184468101225,0.015566450805129717,0.025489233499806984,0.011664675591412916,0.024984434236805398,0.0,0.03073355620467303
2019Q4,0,14177.984,13225.609,19215.691,19308.703,19262.197,151624.0,158650.0,102.0,1485881.0,0.0316100061520318,0.023280764558260083,0.01768273321655442,0.03519474560945241,0.026450191674616957,0.013768194165369396,0.01971443394227649,-0.03902469978145874,-0.030184349356762737
2020Q1,1,14261.712,13016.75,18989.877,19291.416,19140.647,151804.0,157581.0,100.0,1465490.0,0.023552499830972785,-0.06367214475089644,-0.04728454859447101,-0.003582787121613157,-0.02532112588336226,0.004745772205985372,-0.027043624995221904,-0.07921050918471902,-0.05527281919756761
2020Q2,1,13513.448,11817.147,17378.712,17605.067,17491.889,133702.0,137554.0,88.0,1359578.0,-0.21557250445903564,-0.38674150944293106,-0.35464015515688796,-0.36589388718629234,-0.36030760493508474,-0.5079070888654164,-0.5436921779928657,-0.5113334860395395,-0.30006120022682703
2020Q3,0,14040.381,12922.381,18743.72,18571.262,18657.491,140541.0,146202.0,96.0,1510778.0,0.15300878886156438,0.35763662806481356,0.30245101623840404,0.21371429516998178,0.258041759484281,0.19954327316631307,0.24389063932195018,0.3480455079585188,0.4218015697978236
2020Q4,0,14335.295,13046.614,18924.262,19323.984,19124.123,142566.0,149914.0,97.0,1526806.0,0.08314857257769284,0.03827146879778957,0.03834415818307587,0.1589267463064688,0.09881117923388787,0.05722315691284553,0.1002902769273975,0.04145114814218663,0.04221288696167415
2021Q1,0,14219.908,13386.763,19216.224,19417.553,19316.889,143614.0,150276.0,98.0,1557010.0,-0.032326894131057146,0.10295098561577974,0.06124047878426541,0.019321728394540605,0.04011707408695254,0.029296378077069054,0.009647228101505,0.041026000668756245,0.07835737507923037
2021Q2,0,14401.838,13773.688,19544.248,19564.82,19554.534,145166.0,151446.0,100.0,1556117.0,0.05085153092971264,0.1139748903567958,0.06770440387647772,0.030222418853211065,0.048909546909298274,0.04299508117280591,0.03102208959072433,0.08081082927007788,-0.0022947988295827994
2021Q3,0,14491.631,13874.396,19672.594,19784.132,19728.363,147186.0,153287.0,101.0,1554756.0,0.02486189223570238,0.029140086638529062,0.02618190587192814,0.044588586949018884,0.035400675179725866,0.05527671153842099,0.0483314218826987,0.03980132341267237,-0.003499982382652877
2021Q4,0,14589.595,13981.514,20006.181,20108.233,20057.207,149158.0,155337.0,102.0,1561165.0,0.026949172103726573,0.03076360542567162,0.06725910459419947,0.0649965237439941,0.06612477616386671,0.05323621489693361,0.05313987636360866,0.03940918577204656,0.01645486913978434
2022Q1,0,14507.513,14028.383,19924.088,20147.177,20035.632,150847.0,157680.0,103.0,1570846.0,-0.022567800960383844,0.013386423732582173,-0.01644729529126203,0.007739384524827683,-0.00430500859917805,0.045039725207225934,0.05988285006124504,0.03902469978145862,0.024727961253133323
2022Q2,0,14453.732,14099.456,19895.271,20107.48,20001.376,152044.0,158113.0,104.0,1543149.0,-0.014856008246993457,0.020214322546182138,-0.005789546743993299,-0.007889176721741335,-0.006844868799230694,0.031615498156075277,0.010969217718063728,0.03864764364694756,-0.07115677552886504
2022Q3,0,14610.157,14178.562,20054.663,20244.635,20149.649,153331.0,158605.0,104.0,1563047.0,0.04305728264200906,0.022379561779233552,0.03191851996875742,0.0271917401469723,0.029543190795019828,0.03371612266750935,0.01242746912414255,0.0,0.05124795005177829
